,experimentVariant,hits
38259,Новая,4
38260,Новая,4
38261,Новая,4
38262,Новая,4
38263,Новая,4
38264,Новая,4
38265,Новая,4
38266,Новая,4
38267,Новая,4
38268,Новая,4
38269,Новая,4
38270,Новая,4
38271,Новая,4
38272,Новая,4
38273,Новая,4
38274,Новая,4
38275,Новая,4
38276,Новая,4
38277,Новая,4
38278,Новая,4
38279,Новая,4
38280,Новая,4
38281,Новая,4
38282,Новая,4
38283,Новая,4
38284,Новая,4
38285,Новая,4
38286,Новая,4
38287,Новая,4
38288,Новая,4
38289,Новая,4
38290,Новая,4
38291,Новая,4
38292,Новая,4
38293,Новая,4
38294,Новая,4
38295,Новая,4
38296,Новая,4
38297,Новая,4
38298,Новая,4
38299,Новая,4
38300,Новая,4
38301,Новая,4
38302,Новая,4
38303,Новая,4
38304,Новая,4
38305,Новая,4
38306,Новая,4
38307,Новая,4
38308,Новая,4
38309,Новая,4
38310,Новая,4
38311,Новая,4
38312,Новая,4
38313,Новая,4
38314,Новая,4
38315,Новая,4
38316,Новая,4
38317,Новая,4
38318,Новая,4
38319,Новая,4
38320,Новая,4
38321,Новая,4
38322,Новая,4
38323,Новая,4
38324,Новая,4
38325,Новая,4
38326,Новая,4
38327,Новая,4
38328,Новая,4
38329,Новая,4
38330,Новая,4
38331,Новая,4
38332,Новая,4
38333,Новая,4
38334,Новая,4
38335,Новая,4
38336,Новая,4
38337,Новая,4
38338,Новая,4
38339,Новая,4
38340,Новая,4
38341,Новая,4
38342,Новая,4
38343,Новая,4
38344,Новая,4
38345,Новая,4
38346,Новая,4
38347,Новая,4
38348,Новая,4
38349,Новая,4
38350,Новая,4
38351,Новая,4
38352,Новая,4
38353,Новая,4
38354,Новая,4
38355,Новая,4
38356,Новая,4
38357,Новая,4
38358,Новая,4
38359,Новая,4
38360,Новая,4
38361,Новая,4
38362,Новая,4
38363,Новая,4
38364,Новая,4
38365,Новая,4
38366,Новая,4
38367,Новая,4
38368,Новая,4
38369,Новая,4
38370,Новая,4
38371,Новая,4
38372,Новая,4
38373,Новая,4
38374,Новая,4
38375,Новая,4
38376,Новая,4
38377,Новая,4
38378,Новая,4
38379,Новая,4
38380,Новая,4
38381,Новая,4
38382,Новая,4
38383,Новая,4
38384,Новая,4
38385,Новая,4
38386,Новая,4
38387,Новая,4
38388,Новая,4
38389,Новая,4
38390,Новая,4
38391,Новая,4
38392,Новая,4
38393,Новая,4
38394,Новая,4
38395,Новая,4
38396,Новая,4
38397,Новая,4
38398,Новая,4
38399,Новая,4
38400,Новая,4
38401,Новая,4
38402,Новая,4
38403,Новая,4
38404,Новая,4
38405,Новая,4
38406,Новая,4
38407,Новая,4
38408,Новая,4
38409,Новая,4
38410,Новая,4
38411,Новая,4
38412,Новая,4
38413,Новая,4
38414,Новая,4
38415,Новая,4
38416,Новая,4
38417,Новая,4
38418,Новая,4
38419,Новая,4
38420,Новая,4
38421,Новая,4
38422,Новая,4
38423,Новая,4
38424,Новая,4
38425,Новая,4
38426,Новая,4
38427,Новая,4
38428,Новая,4
38429,Новая,4
38430,Новая,4
38431,Новая,4
38432,Новая,4
38433,Новая,4
38434,Новая,4
38435,Новая,4
38436,Новая,4
38437,Новая,4
38438,Новая,4
38439,Новая,4
38440,Новая,4
38441,Новая,4
38442,Новая,4
38443,Новая,4
38444,Новая,4
38445,Новая,4
38446,Новая,4
38447,Новая,4
38448,Новая,4
38449,Новая,4
38450,Новая,4
38451,Новая,4
38452,Новая,4
38453,Новая,4
38454,Новая,4
38455,Новая,4
38456,Новая,4
38457,Новая,4
38458,Новая,4
38459,Новая,4
38460,Новая,4
38461,Новая,4
38462,Новая,4
38463,Новая,4
38464,Новая,4
38465,Новая,4
38466,Новая,4
38467,Новая,4
38468,Новая,4
38469,Новая,4
38470,Новая,4
38471,Новая,4
38472,Новая,4
38473,Новая,4
38474,Новая,4
38475,Новая,4
38476,Новая,4
38477,Новая,4
38478,Новая,4
38479,Новая,4
38480,Новая,4
38481,Новая,4
38482,Новая,4
38483,Новая,4
38484,Новая,4
38485,Новая,4
38486,Новая,4
38487,Новая,4
38488,Новая,4
38489,Новая,4
38490,Новая,4
38491,Новая,4
38492,Новая,4
38493,Новая,4
38494,Новая,4
38495,Новая,4
38496,Новая,4
38497,Новая,4
38498,Новая,4
38499,Новая,4
38500,Новая,4
38501,Новая,4
38502,Новая,4
38503,Новая,4
38504,Новая,4
38505,Новая,4
38506,Новая,4
38507,Новая,4
38508,Новая,4
38509,Новая,4
38510,Новая,4
38511,Новая,4
38512,Новая,4
38513,Новая,4
38514,Новая,4
38515,Новая,4
38516,Новая,4
38517,Новая,4
38518,Новая,4
38519,Новая,4
38520,Новая,4
38521,Новая,4
38522,Новая,4
38523,Новая,4
38524,Новая,4
38525,Новая,4
38526,Новая,4
38527,Новая,4
38528,Новая,4
38529,Новая,4
38530,Новая,4
38531,Новая,4
38532,Новая,4
38533,Новая,4
38534,Новая,4
38535,Новая,4
38536,Новая,4
38537,Новая,4
38538,Новая,4
38539,Новая,4
38540,Новая,4
38541,Новая,4
38542,Новая,4
38543,Новая,4
38544,Новая,4
38545,Новая,4
38546,Новая,4
38547,Новая,4
38548,Новая,4
38549,Новая,4
38550,Новая,4
38551,Новая,4
38552,Новая,4
38553,Новая,4
38554,Новая,4
38555,Новая,4
38556,Новая,4
38557,Новая,4
38558,Новая,4
38559,Новая,4
38560,Новая,4
38561,Новая,4
38562,Новая,4
38563,Новая,4
38564,Новая,4
38565,Новая,4
38566,Новая,4
38567,Новая,4
38568,Новая,4
38569,Новая,4
38570,Новая,4
38571,Новая,4
38572,Новая,4
38573,Новая,4
38574,Новая,4
38575,Новая,4
38576,Новая,4
38577,Новая,4
38578,Новая,4
38579,Новая,4
38580,Новая,4
38581,Новая,4
38582,Новая,4
38583,Новая,4
38584,Новая,4
38585,Новая,4
38586,Новая,4
38587,Новая,4
38588,Новая,4
38589,Новая,4
38590,Новая,4
38591,Новая,4
38592,Новая,4
38593,Новая,4
38594,Новая,4
38595,Новая,4
38596,Новая,4
38597,Новая,4
38598,Новая,4
38599,Новая,4
38600,Новая,4
38601,Новая,4
38602,Новая,4
38603,Новая,4
38604,Новая,4
38605,Новая,4
38606,Новая,4
38607,Новая,4
38608,Новая,4
38609,Новая,4
38610,Новая,4
38611,Новая,4
38612,Новая,4
38613,Новая,4
38614,Новая,4
38615,Новая,4
38616,Новая,4
38617,Новая,4
38618,Новая,4
38619,Новая,4
38620,Новая,4
38621,Новая,4
38622,Новая,4
38623,Новая,4
38624,Новая,4
38625,Новая,4
38626,Новая,4
38627,Новая,4
38628,Новая,4
38629,Новая,4
38630,Новая,4
38631,Новая,4
38632,Новая,4
38633,Новая,4
38634,Новая,4
38635,Новая,4
38636,Новая,4
38637,Новая,4
38638,Новая,4
38639,Новая,4
38640,Новая,4
38641,Новая,4
38642,Новая,4
38643,Новая,4
38644,Новая,4
38645,Новая,4
38646,Новая,4
38647,Новая,4
38648,Новая,4
38649,Новая,4
38650,Новая,4
38651,Новая,4
38652,Новая,4
38653,Новая,4
38654,Новая,4
38655,Новая,4
38656,Новая,4
38657,Новая,4
38658,Новая,4
38659,Новая,4
38660,Новая,4
38661,Новая,4
38662,Новая,4
38663,Новая,4
38664,Новая,4
38665,Новая,4
38666,Новая,4
38667,Новая,4
38668,Новая,4
38669,Новая,4
38670,Новая,4
38671,Новая,4
38672,Новая,4
38673,Новая,4
38674,Новая,4
38675,Новая,4
38676,Новая,4
38677,Новая,4
38678,Новая,4
38679,Новая,4
38680,Новая,4
38681,Новая,4
38682,Новая,4
38683,Новая,4
38684,Новая,4
38685,Новая,4
38686,Новая,4
38687,Новая,4
38688,Новая,4
38689,Новая,4
38690,Новая,4
38691,Новая,4
38692,Новая,4
38693,Новая,4
38694,Новая,4
38695,Новая,4
38696,Новая,4
38697,Новая,4
38698,Новая,4
38699,Новая,4
38700,Новая,4
38701,Новая,4
38702,Новая,4
38703,Новая,4
38704,Новая,4
38705,Новая,4
38706,Новая,4
38707,Новая,4
38708,Новая,4
38709,Новая,4
38710,Новая,4
38711,Новая,4
38712,Новая,4
38713,Новая,4
38714,Новая,4
38715,Новая,4
38716,Новая,4
38717,Новая,4
38718,Новая,4
38719,Новая,4
38720,Новая,4
38721,Новая,4
38722,Новая,4
38723,Новая,4
38724,Новая,4
38725,Новая,4
38726,Новая,4
38727,Новая,4
38728,Новая,4
38729,Новая,4
38730,Новая,4
38731,Новая,4
38732,Новая,4
38733,Новая,4
38734,Новая,4
38735,Новая,4
38736,Новая,4
38737,Новая,4
38738,Новая,4
38739,Новая,4
38740,Новая,4
38741,Новая,4
38742,Новая,4
38743,Новая,4
38744,Новая,4
38745,Новая,4
38746,Новая,4
38747,Новая,4
38748,Новая,4
38749,Новая,4
38750,Новая,4
38751,Новая,4
38752,Новая,4
38753,Новая,4
38754,Новая,4
38755,Новая,4
38756,Новая,4
38757,Новая,4
38758,Новая,4
38759,Новая,4
38760,Новая,4
38761,Новая,4
38762,Новая,4
38763,Новая,4
38764,Новая,4
38765,Новая,4
38766,Новая,4
38767,Новая,4
38768,Новая,4
38769,Новая,4
38770,Новая,4
38771,Новая,4
38772,Новая,4
38773,Новая,4
38774,Новая,4
38775,Новая,4
38776,Новая,4
38777,Новая,4
38778,Новая,4
38779,Новая,4
38780,Новая,4
38781,Новая,4
38782,Новая,4
38783,Новая,4
38784,Новая,4
38785,Новая,4
38786,Новая,4
38787,Новая,4
38788,Новая,4
38789,Новая,4
38790,Новая,4
38791,Новая,4
38792,Новая,4
38793,Новая,4
38794,Новая,4
38795,Новая,4
38796,Новая,4
38797,Новая,4
38798,Новая,4
38799,Новая,4
38800,Новая,4
38801,Новая,4
38802,Новая,4
38803,Новая,4
38804,Новая,4
38805,Новая,4
38806,Новая,4
38807,Новая,4
38808,Новая,4
38809,Новая,4
38810,Новая,4
38811,Новая,4
38812,Новая,4
38813,Новая,4
38814,Новая,4
38815,Новая,4
38816,Новая,4
38817,Новая,4
38818,Новая,4
38819,Новая,4
38820,Новая,4
38821,Новая,4
38822,Новая,4
38823,Новая,4
38824,Новая,4
38825,Новая,4
38826,Новая,4
38827,Новая,4
38828,Новая,4
38829,Новая,4
38830,Новая,4
38831,Новая,4
38832,Новая,4
38833,Новая,4
38834,Новая,4
38835,Новая,4
38836,Новая,4
38837,Новая,4
38838,Новая,4
38839,Новая,4
38840,Новая,4
38841,Новая,4
38842,Новая,4
38843,Новая,4
38844,Новая,4
38845,Новая,4
38846,Новая,4
38847,Новая,4
38848,Новая,4
38849,Новая,4
38850,Новая,4
38851,Новая,4
38852,Новая,4
38853,Новая,4
38854,Новая,4
38855,Новая,4
38856,Новая,4
38857,Новая,4
38858,Новая,4
38859,Новая,4
38860,Новая,4
38861,Новая,4
38862,Новая,4
38863,Новая,4
38864,Новая,4
38865,Новая,4
38866,Новая,4
38867,Новая,4
38868,Новая,4
38869,Новая,4
38870,Новая,4
38871,Новая,4
38872,Новая,4
38873,Новая,4
38874,Новая,4
38875,Новая,4
38876,Новая,4
38877,Новая,4
38878,Новая,4
38879,Новая,4
38880,Новая,4
38881,Новая,4
38882,Новая,4
38883,Новая,4
38884,Новая,4
38885,Новая,4
38886,Новая,4
38887,Новая,4
38888,Новая,4
38889,Новая,4
38890,Новая,4
38891,Новая,4
38892,Новая,4
38893,Новая,4
38894,Новая,4
38895,Новая,4
38896,Новая,4
38897,Новая,4
38898,Новая,4
38899,Новая,4
38900,Новая,4
38901,Новая,4
38902,Новая,4
38903,Новая,4
38904,Новая,4
38905,Новая,4
38906,Новая,4
38907,Новая,4
38908,Новая,4
38909,Новая,4
38910,Новая,4
38911,Новая,4
38912,Новая,4
38913,Новая,4
38914,Новая,4
38915,Новая,4
38916,Новая,4
38917,Новая,4
38918,Новая,4
38919,Новая,4
38920,Новая,4
38921,Новая,4
38922,Новая,4
38923,Новая,4
38924,Новая,4
38925,Новая,4
38926,Новая,4
38927,Новая,4
38928,Новая,4
38929,Новая,4
38930,Новая,4
38931,Новая,4
38932,Новая,4
38933,Новая,4
38934,Новая,4
38935,Новая,4
38936,Новая,4
38937,Новая,4
38938,Новая,4
38939,Новая,4
38940,Новая,4
38941,Новая,4
38942,Новая,4
38943,Новая,4
38944,Новая,4
38945,Новая,4
38946,Новая,4
38947,Новая,4
38948,Новая,4
38949,Новая,4
38950,Новая,4
38951,Новая,4
38952,Новая,4
38953,Новая,4
38954,Новая,4
38955,Новая,4
38956,Новая,4
38957,Новая,4
38958,Новая,4
38959,Новая,4
38960,Новая,4
38961,Новая,4
38962,Новая,4
38963,Новая,4
38964,Новая,4
38965,Новая,4
38966,Новая,4
38967,Новая,4
38968,Новая,4
38969,Новая,4
38970,Новая,4
38971,Новая,4
38972,Новая,4
38973,Новая,4
38974,Новая,4
38975,Новая,4
38976,Новая,4
38977,Новая,4
38978,Новая,4
38979,Новая,4
38980,Новая,4
38981,Новая,4
38982,Новая,4
38983,Новая,4
38984,Новая,4
38985,Новая,4
38986,Новая,4
38987,Новая,4
38988,Новая,4
38989,Новая,4
38990,Новая,4
38991,Новая,4
38992,Новая,4
38993,Новая,4
38994,Новая,4
38995,Новая,4
38996,Новая,4
38997,Новая,4
38998,Новая,4
38999,Новая,4
39000,Новая,4
39001,Новая,4
39002,Новая,4
39003,Новая,4
39004,Новая,4
39005,Новая,4
39006,Новая,4
39007,Новая,4
39008,Новая,4
39009,Новая,4
39010,Новая,4
39011,Новая,4
39012,Новая,4
39013,Новая,4
39014,Новая,4
39015,Новая,4
39016,Новая,4
39017,Новая,4
39018,Новая,4
39019,Новая,4
39020,Новая,4
39021,Новая,4
39022,Новая,4
39023,Новая,4
39024,Новая,4
39025,Новая,4
39026,Новая,4
39027,Новая,4
39028,Новая,4
39029,Новая,4
39030,Новая,4
39031,Новая,4
39032,Новая,4
39033,Новая,4
39034,Новая,4
39035,Новая,4
39036,Новая,4
39037,Новая,4
39038,Новая,4
39039,Новая,4
39040,Новая,4
39041,Новая,4
39042,Новая,4
39043,Новая,4
39044,Новая,4
39045,Новая,4
39046,Новая,4
39047,Новая,4
39048,Новая,4
39049,Новая,4
39050,Новая,4
39051,Новая,4
39052,Новая,4
39053,Новая,4
39054,Новая,4
39055,Новая,4
39056,Новая,4
39057,Новая,4
39058,Новая,4
39059,Новая,4
39060,Новая,4
39061,Новая,4
39062,Новая,4
39063,Новая,4
39064,Новая,4
39065,Новая,4
39066,Новая,4
39067,Новая,4
39068,Новая,4
39069,Новая,4
39070,Новая,4
39071,Новая,4
39072,Новая,4
39073,Новая,4
